pricing_plan_id,app_id,feature
0f6918a5-3eed-4856-a15c-ac7d1400589d,587564a7-2dd1-4949-be57-8aa64f240c1a,- 50 Products Sales Journey
0f6918a5-3eed-4856-a15c-ac7d1400589d,587564a7-2dd1-4949-be57-8aa64f240c1a,- Email Support
40e67a34-62a7-4ba7-b8db-97c454d26fcc,587564a7-2dd1-4949-be57-8aa64f240c1a,- 2 Marketing Channels
40e67a34-62a7-4ba7-b8db-97c454d26fcc,587564a7-2dd1-4949-be57-8aa64f240c1a,- 500 Products Sales Journey
40e67a34-62a7-4ba7-b8db-97c454d26fcc,587564a7-2dd1-4949-be57-8aa64f240c1a,- Customer Segmentation
40e67a34-62a7-4ba7-b8db-97c454d26fcc,587564a7-2dd1-4949-be57-8aa64f240c1a,- Store performance insight
40e67a34-62a7-4ba7-b8db-97c454d26fcc,587564a7-2dd1-4949-be57-8aa64f240c1a,- Dedicated Support
105f85c0-45f1-4ba4-a0b6-4be5d035d7f4,7c5ae655-d60d-4186-a0c2-25b40e8783c7,10 articles per month
105f85c0-45f1-4ba4-a0b6-4be5d035d7f4,7c5ae655-d60d-4186-a0c2-25b40e8783c7,Short-form article: Up to 600 words per article
105f85c0-45f1-4ba4-a0b6-4be5d035d7f4,7c5ae655-d60d-4186-a0c2-25b40e8783c7,SEO-friendly articles
9414347f-5e9c-4b46-866e-483ade4bd802,7c5ae655-d60d-4186-a0c2-25b40e8783c7,100 articles per month
9414347f-5e9c-4b46-866e-483ade4bd802,7c5ae655-d60d-4186-a0c2-25b40e8783c7,"Long-form articles: Up to 2,000 words per article"
9414347f-5e9c-4b46-866e-483ade4bd802,7c5ae655-d60d-4186-a0c2-25b40e8783c7,SEO-friendly articles
b27d7af6-163d-44bd-ace7-78c9329a92f2,7c5ae655-d60d-4186-a0c2-25b40e8783c7,Unlimited articles
b27d7af6-163d-44bd-ace7-78c9329a92f2,7c5ae655-d60d-4186-a0c2-25b40e8783c7,"Long-form articles: Up to 2,000 words per article"
b27d7af6-163d-44bd-ace7-78c9329a92f2,7c5ae655-d60d-4186-a0c2-25b40e8783c7,SEO-friendly articles
5c44a79e-bb23-4081-933e-6a45eccd8f80,9d7bffb8-3b96-41ba-b7b5-05a0eddedeea,Unlimited A/B testing
5c44a79e-bb23-4081-933e-6a45eccd8f80,9d7bffb8-3b96-41ba-b7b5-05a0eddedeea,Unlimited Assets
5c44a79e-bb23-4081-933e-6a45eccd8f80,9d7bffb8-3b96-41ba-b7b5-05a0eddedeea,For dev stores and staging environments *only*
e30f0aba-0637-4e82-b5e4-755200f36907,9d7bffb8-3b96-41ba-b7b5-05a0eddedeea,Up to 1000 Orders/month
e30f0aba-0637-4e82-b5e4-755200f36907,9d7bffb8-3b96-41ba-b7b5-05a0eddedeea,"Generate up to $4,000 in Dialogue direct sales"
e30f0aba-0637-4e82-b5e4-755200f36907,9d7bffb8-3b96-41ba-b7b5-05a0eddedeea,Unlimited a/b tests
e30f0aba-0637-4e82-b5e4-755200f36907,9d7bffb8-3b96-41ba-b7b5-05a0eddedeea,Unlimited live assets
4986adaf-22bd-4ae1-a3b5-73a3cecaf1da,9d7bffb8-3b96-41ba-b7b5-05a0eddedeea,"Up to 2,500 Orders/month"
4986adaf-22bd-4ae1-a3b5-73a3cecaf1da,9d7bffb8-3b96-41ba-b7b5-05a0eddedeea,"Generate up to $10,000 in Dialogue direct sales"
4986adaf-22bd-4ae1-a3b5-73a3cecaf1da,9d7bffb8-3b96-41ba-b7b5-05a0eddedeea,Unlimited a/b tests
4986adaf-22bd-4ae1-a3b5-73a3cecaf1da,9d7bffb8-3b96-41ba-b7b5-05a0eddedeea,Unlimited live assets
3dfc7f5f-6623-44f1-ac9f-3284df605196,9d7bffb8-3b96-41ba-b7b5-05a0eddedeea,"Up to 7,500 Orders/month"
3dfc7f5f-6623-44f1-ac9f-3284df605196,9d7bffb8-3b96-41ba-b7b5-05a0eddedeea,"Generate up to $30,000 in Dialogue direct sales"
3dfc7f5f-6623-44f1-ac9f-3284df605196,9d7bffb8-3b96-41ba-b7b5-05a0eddedeea,+ 1:1 Onboarding
3dfc7f5f-6623-44f1-ac9f-3284df605196,9d7bffb8-3b96-41ba-b7b5-05a0eddedeea,+ Tailored Assets plan
021938e0-cd95-4db9-b9b5-6b96620c02ab,0a10c516-4822-4258-85ff-b70a4ceacbdc,Set shipping rate to unlimited products
b936409e-0748-4f8c-925a-ca0e8010b93b,3a7d88d9-c44b-47f9-9f0d-6492d6039213,Text / Image
b936409e-0748-4f8c-925a-ca0e8010b93b,3a7d88d9-c44b-47f9-9f0d-6492d6039213,Keyboard shortcut
22050e94-3a22-4180-831c-392f52a3be81,3a7d88d9-c44b-47f9-9f0d-6492d6039213,Additional Feature for mobile device
98b9e07e-158f-4b99-b525-8a8102bae703,15ab52b9-ba93-4857-9b0f-0f579a519460,Create unlimited locks
98b9e07e-158f-4b99-b525-8a8102bae703,15ab52b9-ba93-4857-9b0f-0f579a519460,"Hide products, collections & storefront"
98b9e07e-158f-4b99-b525-8a8102bae703,15ab52b9-ba93-4857-9b0f-0f579a519460,Hide any content for different users
98b9e07e-158f-4b99-b525-8a8102bae703,15ab52b9-ba93-4857-9b0f-0f579a519460,Redirect to any pages
98b9e07e-158f-4b99-b525-8a8102bae703,15ab52b9-ba93-4857-9b0f-0f579a519460,No extra charges
357ba355-4419-4639-acc5-14ac45f6c1a3,15ab52b9-ba93-4857-9b0f-0f579a519460,Create unlimited locks
357ba355-4419-4639-acc5-14ac45f6c1a3,15ab52b9-ba93-4857-9b0f-0f579a519460,"Hide products, collections & storefront"
357ba355-4419-4639-acc5-14ac45f6c1a3,15ab52b9-ba93-4857-9b0f-0f579a519460,Hide any content for different users
357ba355-4419-4639-acc5-14ac45f6c1a3,15ab52b9-ba93-4857-9b0f-0f579a519460,Redirect to any pages
357ba355-4419-4639-acc5-14ac45f6c1a3,15ab52b9-ba93-4857-9b0f-0f579a519460,No extra charges
f3965fb1-ea13-43e3-906f-41b8e99c2cd4,98d22617-0d38-4374-8bee-9167448ccd00,商品レビュー
f3965fb1-ea13-43e3-906f-41b8e99c2cd4,98d22617-0d38-4374-8bee-9167448ccd00,お気に入り（いいね）
f3965fb1-ea13-43e3-906f-41b8e99c2cd4,98d22617-0d38-4374-8bee-9167448ccd00,Q&A（FAQ）
f3965fb1-ea13-43e3-906f-41b8e99c2cd4,98d22617-0d38-4374-8bee-9167448ccd00,データインポート
f3965fb1-ea13-43e3-906f-41b8e99c2cd4,98d22617-0d38-4374-8bee-9167448ccd00,メール通知
f3965fb1-ea13-43e3-906f-41b8e99c2cd4,98d22617-0d38-4374-8bee-9167448ccd00,簡単インストール
44933292-a670-4424-8841-aed8ff67f4d1,98d22617-0d38-4374-8bee-9167448ccd00,Awesome Plan の全機能
44933292-a670-4424-8841-aed8ff67f4d1,98d22617-0d38-4374-8bee-9167448ccd00,商品レビューにカスタムフィールドを追加
44933292-a670-4424-8841-aed8ff67f4d1,98d22617-0d38-4374-8bee-9167448ccd00,Shopify Flow トリガーおよびメールによるお気に入り商品の再入荷・価格変更・在庫僅少通知機能
44933292-a670-4424-8841-aed8ff67f4d1,98d22617-0d38-4374-8bee-9167448ccd00,お気に入り追加・削除 Shopify Flow アクション
c2232532-7d70-4382-a201-8d9eb1a6e304,cc7b35f3-43aa-48f5-835a-35ed379a965d,0-50 Store orders
c2232532-7d70-4382-a201-8d9eb1a6e304,cc7b35f3-43aa-48f5-835a-35ed379a965d,Unlimited Funnels / Offers
c2232532-7d70-4382-a201-8d9eb1a6e304,cc7b35f3-43aa-48f5-835a-35ed379a965d,Post Purchase upsell
c2232532-7d70-4382-a201-8d9eb1a6e304,cc7b35f3-43aa-48f5-835a-35ed379a965d,Thank you page upsell
b0d3a5d8-657d-4e4b-9bb1-552a67822cb9,cc7b35f3-43aa-48f5-835a-35ed379a965d,51-100 Store orders
b0d3a5d8-657d-4e4b-9bb1-552a67822cb9,cc7b35f3-43aa-48f5-835a-35ed379a965d,Unlimited Funnels / Offers
b0d3a5d8-657d-4e4b-9bb1-552a67822cb9,cc7b35f3-43aa-48f5-835a-35ed379a965d,Post Purchase upsell
b0d3a5d8-657d-4e4b-9bb1-552a67822cb9,cc7b35f3-43aa-48f5-835a-35ed379a965d,Thank you page upsell
c4677ad5-f7f6-408d-8c4e-bb57343b2878,cc7b35f3-43aa-48f5-835a-35ed379a965d,101-300 Store orders
c4677ad5-f7f6-408d-8c4e-bb57343b2878,cc7b35f3-43aa-48f5-835a-35ed379a965d,Unlimited Funnels / Offers
c4677ad5-f7f6-408d-8c4e-bb57343b2878,cc7b35f3-43aa-48f5-835a-35ed379a965d,Post Purchase upsell
c4677ad5-f7f6-408d-8c4e-bb57343b2878,cc7b35f3-43aa-48f5-835a-35ed379a965d,Thank you page upsell
eb35da4f-8a44-4658-abef-0b95ec90dfb2,cc7b35f3-43aa-48f5-835a-35ed379a965d,Unlimited Store orders
eb35da4f-8a44-4658-abef-0b95ec90dfb2,cc7b35f3-43aa-48f5-835a-35ed379a965d,Unlimited Funnels / Offers
eb35da4f-8a44-4658-abef-0b95ec90dfb2,cc7b35f3-43aa-48f5-835a-35ed379a965d,Post Purchase upsell
eb35da4f-8a44-4658-abef-0b95ec90dfb2,cc7b35f3-43aa-48f5-835a-35ed379a965d,Thank you page upsell
81ff7a84-90c2-4d5f-9778-cd331b26a0d9,8a0f92fd-7ae5-43d7-8112-8a9a14612c75,The app is free for all stores on development plan.
c9c5b484-f767-4a41-a7b6-71c4f8f39e4b,bcaf760e-752f-43ea-b081-5b6bad763c06,Banners on each page (some with credit notion)
c9c5b484-f767-4a41-a7b6-71c4f8f39e4b,bcaf760e-752f-43ea-b081-5b6bad763c06,Fixed banner at the bottom of the page
b566a841-9ed0-491e-83a0-ff0a15f3c078,bcaf760e-752f-43ea-b081-5b6bad763c06,Banners on each page (no credit notion)
b566a841-9ed0-491e-83a0-ff0a15f3c078,bcaf760e-752f-43ea-b081-5b6bad763c06,Fixed banner at the bottom of the page (display can be switched for mobile)
c9d42519-9c70-4b6e-9b12-ab774a6ed7f6,6de7392a-5dd7-4db2-be5b-202addc910d5,Whatsapp Chat Button
c9d42519-9c70-4b6e-9b12-ab774a6ed7f6,6de7392a-5dd7-4db2-be5b-202addc910d5,150 Manual Cart Recovery Message
c9d42519-9c70-4b6e-9b12-ab774a6ed7f6,6de7392a-5dd7-4db2-be5b-202addc910d5,Unlmited Message Template
07394af0-53d7-496c-ab05-1483bd0aa8c0,6de7392a-5dd7-4db2-be5b-202addc910d5,Whatsapp Chat Button Pro
07394af0-53d7-496c-ab05-1483bd0aa8c0,6de7392a-5dd7-4db2-be5b-202addc910d5,Google Analytics & Meta Pixel
07394af0-53d7-496c-ab05-1483bd0aa8c0,6de7392a-5dd7-4db2-be5b-202addc910d5,Greeting message with chat widget
07394af0-53d7-496c-ab05-1483bd0aa8c0,6de7392a-5dd7-4db2-be5b-202addc910d5,Unlimited Manual Cart Recovery  & Order Message
2529958b-20ed-43a7-87ed-95668870f8ca,c0cac2bd-6426-4c39-9cc5-ecc68e30a911,All features included
7ccda223-6375-44c8-bcdf-12f14566c29f,f747a234-13d1-46bf-aff2-236c85304205,100 orders per months
352c2f50-9c35-4536-8690-7bf0ca2669d6,f747a234-13d1-46bf-aff2-236c85304205,500 orders per months
68141cd6-e58f-4c19-bc75-0937f390349f,f747a234-13d1-46bf-aff2-236c85304205,Unlimited orders
3d4f16d7-f2ea-47ab-b1e4-614b7bb9c8d6,a6d89b8c-3788-428d-8d66-b815390d2c5b,For all Development and Partner stores
3d4f16d7-f2ea-47ab-b1e4-614b7bb9c8d6,a6d89b8c-3788-428d-8d66-b815390d2c5b,Delivery date
3d4f16d7-f2ea-47ab-b1e4-614b7bb9c8d6,a6d89b8c-3788-428d-8d66-b815390d2c5b,Store Pickup
3d4f16d7-f2ea-47ab-b1e4-614b7bb9c8d6,a6d89b8c-3788-428d-8d66-b815390d2c5b,Estimated Delivery Timer
3d4f16d7-f2ea-47ab-b1e4-614b7bb9c8d6,a6d89b8c-3788-428d-8d66-b815390d2c5b,Unlimited Locations
3d4f16d7-f2ea-47ab-b1e4-614b7bb9c8d6,a6d89b8c-3788-428d-8d66-b815390d2c5b,All features includes
9e4cc4f2-fe64-4008-8375-36d6ea5e53b3,a6d89b8c-3788-428d-8d66-b815390d2c5b,Unlimited orders
9e4cc4f2-fe64-4008-8375-36d6ea5e53b3,a6d89b8c-3788-428d-8d66-b815390d2c5b,Shipping date and time picker
9e4cc4f2-fe64-4008-8375-36d6ea5e53b3,a6d89b8c-3788-428d-8d66-b815390d2c5b,Time slot wise order limit
9e4cc4f2-fe64-4008-8375-36d6ea5e53b3,a6d89b8c-3788-428d-8d66-b815390d2c5b,Estimated Delivery Timer
9e4cc4f2-fe64-4008-8375-36d6ea5e53b3,a6d89b8c-3788-428d-8d66-b815390d2c5b,Delivery date on thank you page
418619b1-d60b-4659-997b-2bfcebf88f74,a6d89b8c-3788-428d-8d66-b815390d2c5b,Delivery + Store Pickup
418619b1-d60b-4659-997b-2bfcebf88f74,a6d89b8c-3788-428d-8d66-b815390d2c5b,Unlimited pickup locations
418619b1-d60b-4659-997b-2bfcebf88f74,a6d89b8c-3788-428d-8d66-b815390d2c5b,Shipping date and time picker
418619b1-d60b-4659-997b-2bfcebf88f74,a6d89b8c-3788-428d-8d66-b815390d2c5b,Timeslot wise order limit
418619b1-d60b-4659-997b-2bfcebf88f74,a6d89b8c-3788-428d-8d66-b815390d2c5b,Estimated Delivery Timer
5e795a8b-8d48-4b18-bd14-f3d71a798eaf,629b52a1-e269-44d1-ad29-4543854d1d5f,Wishlist Management
5e795a8b-8d48-4b18-bd14-f3d71a798eaf,629b52a1-e269-44d1-ad29-4543854d1d5f,Share Wishlist through email
5e795a8b-8d48-4b18-bd14-f3d71a798eaf,629b52a1-e269-44d1-ad29-4543854d1d5f,Share Wishlist through social media
5e795a8b-8d48-4b18-bd14-f3d71a798eaf,629b52a1-e269-44d1-ad29-4543854d1d5f,Comments management
5e795a8b-8d48-4b18-bd14-f3d71a798eaf,629b52a1-e269-44d1-ad29-4543854d1d5f,Customizable alert email content
1baf5328-741d-4ac5-94d2-97448e0e7829,f0860546-0fe3-4b66-8c10-2fd666ff3aba,Cashback cards
1baf5328-741d-4ac5-94d2-97448e0e7829,f0860546-0fe3-4b66-8c10-2fd666ff3aba,Custom card design
1baf5328-741d-4ac5-94d2-97448e0e7829,f0860546-0fe3-4b66-8c10-2fd666ff3aba,CRM
1baf5328-741d-4ac5-94d2-97448e0e7829,f0860546-0fe3-4b66-8c10-2fd666ff3aba,Free unlimited PUSH
1baf5328-741d-4ac5-94d2-97448e0e7829,f0860546-0fe3-4b66-8c10-2fd666ff3aba,Geo PUSH (10 geo)
1baf5328-741d-4ac5-94d2-97448e0e7829,f0860546-0fe3-4b66-8c10-2fd666ff3aba,Autopush designer
1baf5328-741d-4ac5-94d2-97448e0e7829,f0860546-0fe3-4b66-8c10-2fd666ff3aba,Referral program
1baf5328-741d-4ac5-94d2-97448e0e7829,f0860546-0fe3-4b66-8c10-2fd666ff3aba,Analytics
1baf5328-741d-4ac5-94d2-97448e0e7829,f0860546-0fe3-4b66-8c10-2fd666ff3aba,API
1baf5328-741d-4ac5-94d2-97448e0e7829,f0860546-0fe3-4b66-8c10-2fd666ff3aba,Integrations
8a00b1fe-36ce-4d5a-97fb-f9684725c178,540cf25a-9118-42ca-a67f-c4148a1eec48,Full SEO Report
8a00b1fe-36ce-4d5a-97fb-f9684725c178,540cf25a-9118-42ca-a67f-c4148a1eec48,Bulk Meta + ALT Tags
8a00b1fe-36ce-4d5a-97fb-f9684725c178,540cf25a-9118-42ca-a67f-c4148a1eec48,Sitemap
8a00b1fe-36ce-4d5a-97fb-f9684725c178,540cf25a-9118-42ca-a67f-c4148a1eec48,Image Compress
8a00b1fe-36ce-4d5a-97fb-f9684725c178,540cf25a-9118-42ca-a67f-c4148a1eec48,Broken Links
8a00b1fe-36ce-4d5a-97fb-f9684725c178,540cf25a-9118-42ca-a67f-c4148a1eec48,Backlink Community
8a00b1fe-36ce-4d5a-97fb-f9684725c178,540cf25a-9118-42ca-a67f-c4148a1eec48,Basic Google Snippets
8a00b1fe-36ce-4d5a-97fb-f9684725c178,540cf25a-9118-42ca-a67f-c4148a1eec48,Support response < 1 min
155b3d76-cd68-461c-9b76-eae4c24a53e2,540cf25a-9118-42ca-a67f-c4148a1eec48,Starter features
155b3d76-cd68-461c-9b76-eae4c24a53e2,540cf25a-9118-42ca-a67f-c4148a1eec48,Customized Meta Tags
155b3d76-cd68-461c-9b76-eae4c24a53e2,540cf25a-9118-42ca-a67f-c4148a1eec48,AI Generator
155b3d76-cd68-461c-9b76-eae4c24a53e2,540cf25a-9118-42ca-a67f-c4148a1eec48,SEO Tags & URL Autopilot
155b3d76-cd68-461c-9b76-eae4c24a53e2,540cf25a-9118-42ca-a67f-c4148a1eec48,Google Search Console
155b3d76-cd68-461c-9b76-eae4c24a53e2,540cf25a-9118-42ca-a67f-c4148a1eec48,Keyword Research
155b3d76-cd68-461c-9b76-eae4c24a53e2,540cf25a-9118-42ca-a67f-c4148a1eec48,Keyword Position Tracking
d5a9497a-82a8-49f7-a241-ce76c6edc750,540cf25a-9118-42ca-a67f-c4148a1eec48,Premium features
d5a9497a-82a8-49f7-a241-ce76c6edc750,540cf25a-9118-42ca-a67f-c4148a1eec48,VIP 1-1 consultation
d5a9497a-82a8-49f7-a241-ce76c6edc750,540cf25a-9118-42ca-a67f-c4148a1eec48,Customization Power
d5a9497a-82a8-49f7-a241-ce76c6edc750,540cf25a-9118-42ca-a67f-c4148a1eec48,Auto Long URL
d5a9497a-82a8-49f7-a241-ce76c6edc750,540cf25a-9118-42ca-a67f-c4148a1eec48,Internal Link
d5a9497a-82a8-49f7-a241-ce76c6edc750,540cf25a-9118-42ca-a67f-c4148a1eec48,Accelerated Mobile Pages (AMP)
d5a9497a-82a8-49f7-a241-ce76c6edc750,540cf25a-9118-42ca-a67f-c4148a1eec48,Advanced JSON-LD
be74a877-1e16-4ff3-b2f2-33bc9f589317,540cf25a-9118-42ca-a67f-c4148a1eec48,Enterprise features
be74a877-1e16-4ff3-b2f2-33bc9f589317,540cf25a-9118-42ca-a67f-c4148a1eec48,"10,000 AI requests"
be74a877-1e16-4ff3-b2f2-33bc9f589317,540cf25a-9118-42ca-a67f-c4148a1eec48,VIP SEO scan
be74a877-1e16-4ff3-b2f2-33bc9f589317,540cf25a-9118-42ca-a67f-c4148a1eec48,Speed improvement
be74a877-1e16-4ff3-b2f2-33bc9f589317,540cf25a-9118-42ca-a67f-c4148a1eec48,GSC issues fix
be74a877-1e16-4ff3-b2f2-33bc9f589317,540cf25a-9118-42ca-a67f-c4148a1eec48,Local SEO map
be74a877-1e16-4ff3-b2f2-33bc9f589317,540cf25a-9118-42ca-a67f-c4148a1eec48,AMP customization
15e27b2a-3e81-4a07-a55a-46b4a77ce231,61bde6b6-ca85-4b58-9d1b-452004a11a5c,5 Users
15e27b2a-3e81-4a07-a55a-46b4a77ce231,61bde6b6-ca85-4b58-9d1b-452004a11a5c,1 Shopify Store
15e27b2a-3e81-4a07-a55a-46b4a77ce231,61bde6b6-ca85-4b58-9d1b-452004a11a5c,1 Shopify POS
dad34a23-7476-4c84-8b3d-0578554fac25,61bde6b6-ca85-4b58-9d1b-452004a11a5c,5 User
dad34a23-7476-4c84-8b3d-0578554fac25,61bde6b6-ca85-4b58-9d1b-452004a11a5c,1 Shopify Store
dad34a23-7476-4c84-8b3d-0578554fac25,61bde6b6-ca85-4b58-9d1b-452004a11a5c,1 Shopify POS
3cbdb82b-a376-46e7-a353-e2465485f07a,2c82b53b-6d4e-402b-9beb-3c580f91779c,($2.99/mo or 29.99/yr) for merchants using the Basic Shopify plan.
a06b578b-5303-4675-a651-01a30a0ed495,2c82b53b-6d4e-402b-9beb-3c580f91779c,($3.99/mo or $39.99/yr) for merchants using the Standard Shopify plan.
68f5586a-9379-4149-ba80-143657c5ab7c,2c82b53b-6d4e-402b-9beb-3c580f91779c,($4.99/mo or $49.99/yr) for merchants using the Advanced Shopify plan.
ab277100-bedd-4d40-a144-cde308313fb9,2c82b53b-6d4e-402b-9beb-3c580f91779c,($5.99/mo or $59.99/yr) for merchants using the Shopify Plus plan.
cda84d60-4248-4828-9b5b-11cae0259a8a,180e6946-4b45-4dbd-acf7-1737bc8dce50,60 credits per month
cda84d60-4248-4828-9b5b-11cae0259a8a,180e6946-4b45-4dbd-acf7-1737bc8dce50,Free of cost
77c4b62b-171d-4c25-a48c-0929eeebe3d1,180e6946-4b45-4dbd-acf7-1737bc8dce50,1200 credits per month
77c4b62b-171d-4c25-a48c-0929eeebe3d1,180e6946-4b45-4dbd-acf7-1737bc8dce50,Charged at $7.6 per month
77c4b62b-171d-4c25-a48c-0929eeebe3d1,180e6946-4b45-4dbd-acf7-1737bc8dce50,Unused credits carry forward to the next month
650d7358-0cdd-4933-9007-4509b8aaa1b8,0236dd87-d9e5-4a86-b530-2d43c2e29d7a,Unlimited Option Sets
650d7358-0cdd-4933-9007-4509b8aaa1b8,0236dd87-d9e5-4a86-b530-2d43c2e29d7a,9 Options Type
650d7358-0cdd-4933-9007-4509b8aaa1b8,0236dd87-d9e5-4a86-b530-2d43c2e29d7a,Conditional Logic
650d7358-0cdd-4933-9007-4509b8aaa1b8,0236dd87-d9e5-4a86-b530-2d43c2e29d7a,In-app Preview
650d7358-0cdd-4933-9007-4509b8aaa1b8,0236dd87-d9e5-4a86-b530-2d43c2e29d7a,No Watermark
57a6f1dd-d892-41b6-91ba-59b7701fb3d7,63e68f7e-98e6-4d50-904d-c171583afe7c,This plan allows integration with the Obsess virtual store platform. You must have an existing store with Obsess for support.
d3aba360-6b69-452f-b174-5adf94befb64,e9fdbd9a-67fc-4644-b1fb-9c1f74f51bac,Make it easy for customers to find what they are looking for.
d3aba360-6b69-452f-b174-5adf94befb64,e9fdbd9a-67fc-4644-b1fb-9c1f74f51bac,Up-sell on product page for increased profit.
d3aba360-6b69-452f-b174-5adf94befb64,e9fdbd9a-67fc-4644-b1fb-9c1f74f51bac,Slider & Other Design Options.
db59a956-1216-4737-b99f-41391e3ad44b,58a37489-0596-4cab-87be-6489a7c96109,max 500 products/variants
db59a956-1216-4737-b99f-41391e3ad44b,58a37489-0596-4cab-87be-6489a7c96109,6 hr refresh interval
d1bb0dbb-8235-4fba-b922-ba1db3c630a2,58a37489-0596-4cab-87be-6489a7c96109,"max 2,000 products/variants"
d1bb0dbb-8235-4fba-b922-ba1db3c630a2,58a37489-0596-4cab-87be-6489a7c96109,60 min refresh interval
d1bb0dbb-8235-4fba-b922-ba1db3c630a2,58a37489-0596-4cab-87be-6489a7c96109,metafield mapping
3f8fe930-1eb7-4ede-b818-20864b6279b5,58a37489-0596-4cab-87be-6489a7c96109,"max 5,000 products/variants"
3f8fe930-1eb7-4ede-b818-20864b6279b5,58a37489-0596-4cab-87be-6489a7c96109,30 min refresh interval
3f8fe930-1eb7-4ede-b818-20864b6279b5,58a37489-0596-4cab-87be-6489a7c96109,metafield mapping
7b67a5e8-9905-4f3e-baa6-055ff0031d2f,58a37489-0596-4cab-87be-6489a7c96109,"max 15,000 products/variants"
7b67a5e8-9905-4f3e-baa6-055ff0031d2f,58a37489-0596-4cab-87be-6489a7c96109,10 min refresh interval
7b67a5e8-9905-4f3e-baa6-055ff0031d2f,58a37489-0596-4cab-87be-6489a7c96109,metafield mapping
c0b9a70c-9c86-4577-8356-22dd066f6c2d,6dbbf039-e703-4c4a-9785-4274c84eacc9,HTML Sitemap for all pages
c0b9a70c-9c86-4577-8356-22dd066f6c2d,6dbbf039-e703-4c4a-9785-4274c84eacc9,XML Sitemap
c0b9a70c-9c86-4577-8356-22dd066f6c2d,6dbbf039-e703-4c4a-9785-4274c84eacc9,NoIndex NoFollow Meta Tags
41c8cff1-52b5-4dea-b195-c5a5eba9e980,65ea5506-ae17-41fb-90c6-811ec36d230d,Sync 30 monthly orders from Shopify to Amazon
41c8cff1-52b5-4dea-b195-c5a5eba9e980,65ea5506-ae17-41fb-90c6-811ec36d230d,Early Tracking Number
41c8cff1-52b5-4dea-b195-c5a5eba9e980,65ea5506-ae17-41fb-90c6-811ec36d230d,Blank Box
41c8cff1-52b5-4dea-b195-c5a5eba9e980,65ea5506-ae17-41fb-90c6-811ec36d230d,Block Amazon Logistics
41c8cff1-52b5-4dea-b195-c5a5eba9e980,65ea5506-ae17-41fb-90c6-811ec36d230d,Customized Packaging Messages
0b05f168-00b8-45b3-821f-5de4123c0d71,65ea5506-ae17-41fb-90c6-811ec36d230d,Sync 100 monthly orders from Shopify to Amazon
0b05f168-00b8-45b3-821f-5de4123c0d71,65ea5506-ae17-41fb-90c6-811ec36d230d,Early Tracking Number
0b05f168-00b8-45b3-821f-5de4123c0d71,65ea5506-ae17-41fb-90c6-811ec36d230d,Blank Box
0b05f168-00b8-45b3-821f-5de4123c0d71,65ea5506-ae17-41fb-90c6-811ec36d230d,Block Amazon Logistics
0b05f168-00b8-45b3-821f-5de4123c0d71,65ea5506-ae17-41fb-90c6-811ec36d230d,Customized Packaging Messages
95e7cdff-ce14-4fe1-a3b2-f07a4256ba79,65ea5506-ae17-41fb-90c6-811ec36d230d,Sync 1000 monthly orders from Shopify to Amazon
95e7cdff-ce14-4fe1-a3b2-f07a4256ba79,65ea5506-ae17-41fb-90c6-811ec36d230d,Early Tracking Number
95e7cdff-ce14-4fe1-a3b2-f07a4256ba79,65ea5506-ae17-41fb-90c6-811ec36d230d,Blank Box
95e7cdff-ce14-4fe1-a3b2-f07a4256ba79,65ea5506-ae17-41fb-90c6-811ec36d230d,Block Amazon Logistics
95e7cdff-ce14-4fe1-a3b2-f07a4256ba79,65ea5506-ae17-41fb-90c6-811ec36d230d,Customized Packaging Messages
9e6ffbab-6e20-4a7f-ae6f-7588ffc726f2,65ea5506-ae17-41fb-90c6-811ec36d230d,Sync Unlimited monthly orders from Shopify to Amazon
9e6ffbab-6e20-4a7f-ae6f-7588ffc726f2,65ea5506-ae17-41fb-90c6-811ec36d230d,Early Tracking Number
9e6ffbab-6e20-4a7f-ae6f-7588ffc726f2,65ea5506-ae17-41fb-90c6-811ec36d230d,Blank Box
9e6ffbab-6e20-4a7f-ae6f-7588ffc726f2,65ea5506-ae17-41fb-90c6-811ec36d230d,Block Amazon Logistics
9e6ffbab-6e20-4a7f-ae6f-7588ffc726f2,65ea5506-ae17-41fb-90c6-811ec36d230d,Customized Packaging Messages
9cf4aa34-9fff-4642-aa0f-0081ea8ce782,e1174388-8153-4d30-955a-dc8609404bcf,"For merchants who already have SKU IQ installed on their Clover, Square, Lightspeed or Vend point-of-sale."
7c5010c6-fecb-445a-a674-7ac723b3e933,e1174388-8153-4d30-955a-dc8609404bcf,"For small businesses with up to 100 orders/month, 1 location and only need to manage quantities."
a8746f2e-84b2-4fd4-9701-f25524de4ac1,e1174388-8153-4d30-955a-dc8609404bcf,For medium-sized businesses with up to 500 orders/month and up to 2 locations.
9b4652c0-5595-4703-ba53-48f1a71327f1,e1174388-8153-4d30-955a-dc8609404bcf,"For growing businesses with up to 1,500 orders/month and up to 5 locations."
c6294f1f-c8fa-4c62-9bef-d791861900c1,c1ff8b7b-19b6-4ae0-bb48-9ea77825fcb4,Up to 10 locations
c6294f1f-c8fa-4c62-9bef-d791861900c1,c1ff8b7b-19b6-4ae0-bb48-9ea77825fcb4,Free support
801088d8-f55e-497e-98e3-6a702d248226,c1ff8b7b-19b6-4ae0-bb48-9ea77825fcb4,11 to 50 locations
801088d8-f55e-497e-98e3-6a702d248226,c1ff8b7b-19b6-4ae0-bb48-9ea77825fcb4,Premium support
